"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm10767",0.809217258623134,-0.851619258441656,0.011,0.012,1
"1700001L05Rik",0.809747560587063,0.988678286097119,0.023,0.024,1
"Epb41l1",0.810605623523018,0.246523516024876,0.226,0.244,1
"Rpusd2",0.811468746934272,0.962105447921983,0.02,0.019,1
"Icmt",0.81173925141976,0.28447316656851,0.223,0.241,1
"Zfp410",0.812339404496337,0.578339509332621,0.2,0.212,1
"Xndc1",0.812997170797845,0.699740033372094,0.071,0.072,1
"Gm43050",0.813339126181128,0.52379690748592,0.018,0.019,1
"Mrps23",0.814774076814568,0.256080127841943,0.476,0.545,1
"2810410L24Rik",0.814900862096084,0.586389912693668,0.015,0.014,1
"Med9os",0.815775568699564,0.369267778596898,0.016,0.017,1
"Pla2g15",0.815869790724845,0.297810705218921,0.223,0.24,1
"Mrpl42",0.816944058732427,0.206951903054244,0.644,0.746,1
"Desi1",0.817204161843165,0.290880708825071,0.429,0.478,1
"Dmtf1",0.818565224601687,0.421345812210497,0.319,0.352,1
"Junos",0.820848066205098,0.528051049351587,0.019,0.02,1
"Aasdhppt",0.822132630188042,0.224535459312723,0.446,0.503,1
"Nat9",0.823782687392567,0.217666379737809,0.308,0.333,1
"Gm28229",0.824312960285055,0.646289670313097,0.032,0.032,1
"Zfp58",0.825266225784908,0.685295740157639,0.049,0.051,1
"Ikzf5",0.827490861994896,0.419935093779175,0.259,0.283,1
"Supt6",0.827848725825569,0.123977500615496,0.574,0.615,1
"Nfrkb",0.829117228618686,0.554296355204952,0.188,0.197,1
"Zfp808",0.829460982547042,0.514869869025053,0.014,0.013,1
"Pot1b",0.82974557774194,1.15198348749798,0.057,0.059,1
"G2e3",0.831390985803461,0.498966115579452,0.333,0.372,1
"Rfng",0.834246673767943,0.271286644598103,0.143,0.15,1
"Alkbh4",0.836502508335614,0.251712267695368,0.033,0.033,1
"Gm10658",0.836711307884905,0.672509068004554,0.01,0.009,1
"Ypel4",0.836860092423278,0.382141575560414,0.009,0.01,1
"Eif2b5",0.837045820835285,0.116497170304712,0.425,0.47,1
"Abhd13",0.838317652859224,0.203467581154297,0.207,0.216,1
"BC018473",0.838443701193489,0.494712814780657,0.039,0.038,1
"1700056N10Rik",0.838559979947497,0.589820383932481,0.016,0.016,1
"Zswim7",0.83891519799028,0.199790294711149,0.295,0.317,1
"Numa1",0.839619289229559,0.174725006225086,0.45,0.497,1
"Capn7",0.841385211193492,0.296658577124067,0.266,0.282,1
"Gm10874",0.842725629764367,0.260995624085656,0.01,0.011,1
"3830403N18Rik",0.844162212148844,-0.164501555877075,0.012,0.012,1
"Ddx20",0.844529076063418,0.417681597250685,0.184,0.194,1
"Nelfcd",0.845705355309128,0.229022716493258,0.268,0.291,1
"Prtg",0.845925477356409,0.713445564575399,0.014,0.013,1
"Gm11769",0.848677523944086,0.964183486753758,0.015,0.015,1
"Cox5b",0.848875879310597,0.22616923529288,0.814,0.855,1
"Polq",0.849266548939671,0.635114810506672,0.063,0.064,1
"Kpna1",0.850279738700624,0.31588981870426,0.348,0.386,1
"Cdiptos",0.85164960636732,1.03045510220698,0.017,0.017,1
"Cdk8",0.851700974701736,0.452823366712713,0.32,0.351,1
"Greb1l",0.851934028700485,0.279305705679874,0.017,0.017,1
"Eral1",0.852534627334266,0.263863118155728,0.098,0.101,1
"Rad21",0.852661381423694,0.158730798080047,0.524,0.567,1
"Atp6v0a1",0.852922456557254,0.108795119672707,0.32,0.332,1
"Alg12",0.853597795334544,0.590309377292985,0.093,0.095,1
"Atp13a1",0.854558183732528,0.307624681099997,0.31,0.339,1
"Serac1",0.85666566123168,0.291610603333476,0.014,0.014,1
"Cand1",0.856922715608142,0.150283685975488,0.479,0.524,1
"Mtrr",0.857520208333579,0.376220698204937,0.147,0.153,1
"Tfap4",0.857539759555387,0.511743161845174,0.067,0.07,1
"9430065F17Rik",0.860572030091262,0.181594575820762,0.018,0.018,1
"Pwwp3b",0.861100166406337,0.415926923554215,0.065,0.067,1
"Zfp97",0.861905010272275,0.56404144584696,0.018,0.018,1
"Magt1",0.862058250586326,0.128667821669129,0.606,0.667,1
"Rmi1",0.862339793019344,0.507324436658723,0.213,0.225,1
"Lrsam1",0.864670367279763,0.569913256246429,0.071,0.073,1
"Eif2b4",0.866274669516611,0.311254067926305,0.26,0.277,1
"Cyb5d1",0.868137999562795,0.876991583283761,0.038,0.038,1
"Cdk5rap1",0.868656045508517,0.224641718695247,0.089,0.091,1
"Rngtt",0.868716258733486,0.261272396248331,0.257,0.272,1
"Zmym1",0.8688431091932,0.589837442592708,0.172,0.185,1
"Napb",0.869010636210602,0.355411155344337,0.033,0.033,1
"Smg6",0.869170180765499,0.349625385398238,0.361,0.405,1
"Hps3",0.869202436343533,0.495451656707609,0.145,0.151,1
"Mrpl49",0.869449210664338,0.125690121513507,0.398,0.439,1
"Ip6k2",0.870826732010457,0.632671210950079,0.151,0.159,1
"Zfp451",0.871177879430275,0.371217118465733,0.392,0.441,1
"Gm7467",0.872885946678546,0.610035182809706,0.029,0.028,1
"Palb2",0.873182570318842,0.692416076089049,0.052,0.052,1
